weight,age,height,size
68,32.0,177.8,L
62,41.0,167.64,L
56,32.0,170.18,M
72,52.0,162.56,XXXL
54,31.0,162.56,M
104,40.0,160.02,XXXL
58,35.0,160.02,M
81,33.0,157.48,XXXL
68,32.0,157.48,XL
70,27.0,180.34,L
63,28.0,162.56,L
58,33.0,162.56,S
77,27.0,172.72,XXXL
64,32.0,167.64,M
52,46.0,167.64,S
61,30.0,162.56,L
51,42.0,160.02,S
72,28.0,160.02,XL
58,46.0,165.1,L
50,39.0,165.1,S
65,30.0,172.72,XL
68,46.0,154.94,XXXL
58,54.0,162.56,M
58,40.0,175.26,M
56,44.0,162.56,M
61,37.0,157.48,S
47,27.0,160.02,M
52,32.0,162.56,S
54,20.0,157.48,M
49,36.0,157.48,M
65,30.0,167.64,L
65,32.0,162.56,XL
65,31.0,175.26,M
54,27.0,172.72,S
52,24.0,160.02,XXS
68,39.0,167.64,L
58,35.0,180.34,M
61,33.0,162.56,L
52,22.0,170.18,S
58,32.0,165.1,M
58,35.0,160.02,M
62,33.0,175.26,M
52,59.0,157.48,S
63,53.0,162.56,XL
88,33.0,167.64,XXXL
67,28.0,177.8,L
58,40.0,172.72,S
63,40.0,157.48,XL
86,33.0,165.1,XXXL
54,32.0,157.48,M
61,28.0,162.56,M
72,27.0,167.64,XL
65,31.0,175.26,M
54,34.0,162.56,S
81,37.0,170.18,XXXL
60,32.0,172.72,L
63,38.0,170.18,XL
62,42.0,167.64,M
72,33.0,172.72,XXXL
68,28.0,175.26,XL
63,26.0,175.26,M
59,42.0,165.1,XL
58,38.0,172.72,M
52,26.0,157.48,S
54,38.0,167.64,S
56,20.0,170.18,S
58,30.0,160.02,S
72,31.0,172.72,XXXL
53,32.0,157.48,S
57,36.0,162.56,M
58,35.0,170.18,M
69,38.0,175.26,L
56,29.0,157.48,S
51,38.0,162.56,XXS
60,33.0,165.1,XL
55,36.0,165.1,S
74,27.0,182.88,XXXL
64,38.0,165.1,XL
52,34.0,160.02,XXS
59,21.0,167.64,L
58,33.0,172.72,XXS
53,32.0,167.64,S
56,37.0,162.56,M
56,30.0,172.72,S
58,34.0,160.02,M
64,26.0,165.1,XL
53,23.0,165.1,S
81,28.0,162.56,XXXL
57,45.0,162.56,S
45,28.0,170.18,XXS
90,46.0,167.64,XXXL
56,40.0,162.56,L
61,25.0,165.1,M
63,31.0,167.64,M
55,28.0,162.56,XL
56,30.0,162.56,M
56,46.0,160.02,S
48,31.0,152.4,S
68,37.0,165.1,XL
58,43.0,170.18,S
72,41.0,170.18,XL
49,40.0,162.56,XXS
61,34.0,170.18,XL
48,29.0,152.4,S
58,32.0,165.1,M
58,36.0,157.48,M
54,27.0,165.1,M
54,26.0,165.1,M
54,28.0,152.4,S
57,35.0,165.1,M
52,33.0,160.02,S
56,32.0,162.56,M
65,31.0,160.02,XXXL
49,31.0,162.56,S
56,34.0,177.8,M
90,32.0,175.26,XXXL
65,28.0,167.64,XL
56,48.0,162.56,M
61,46.0,172.72,XL
63,46.0,170.18,L
56,32.0,170.18,M
46,27.0,154.94,XXS
65,30.0,175.26,XL
49,33.0,165.1,S
61,33.0,160.02,M
54,38.0,160.02,M
49,30.0,162.56,S
86,31.0,170.18,XXXL
52,28.0,165.1,L
61,37.0,157.48,M
53,35.0,154.94,S
60,37.0,175.26,M
56,35.0,160.02,M
68,45.0,167.64,L
68,43.0,152.4,XXXL
49,35.0,170.18,XXS
61,45.0,157.48,M
95,29.0,172.72,XXXL
63,32.0,170.18,L
68,38.0,165.1,XL
55,30.0,157.48,M
79,34.0,157.48,XXXL
52,45.0,162.56,M
74,41.0,162.56,XL
70,45.0,165.1,XXXL
45,49.0,157.48,XXS
86,30.0,170.18,XXXL
72,26.0,167.64,XXXL
63,30.0,185.42,M
61,30.0,162.56,M
58,37.0,170.18,XL
61,33.0,172.72,L
56,21.0,172.72,S
56,30.0,162.56,M
58,24.0,160.02,S
56,43.0,170.18,M
52,31.0,160.02,XXS
58,33.0,165.1,M
65,53.0,170.18,L
54,41.0,162.56,S
54,31.0,162.56,M
72,31.0,177.8,XL
56,32.0,170.18,S
49,32.0,165.1,XXS
56,34.0,162.56,XXS
61,26.0,162.56,L
46,28.0,149.86,S
72,29.0,160.02,XXXL
72,34.0,157.48,XXXL
58,20.0,170.18,L
53,30.0,157.48,M
68,51.0,167.64,XXXL
58,52.0,172.72,M
65,34.0,165.1,XL
70,29.0,177.8,XL
56,29.0,157.48,M
97,42.0,167.64,XXXL
70,27.0,165.1,XL
88,49.0,162.56,XXXL
65,28.0,170.18,L
58,32.0,162.56,XXS
58,22.0,165.1,M
58,26.0,170.18,XL
49,27.0,170.18,XXS
61,29.0,165.1,M
49,27.0,157.48,XXS
69,36.0,160.02,XL
58,35.0,167.64,M
67,27.0,170.18,XL
61,34.0,172.72,M
50,34.0,167.64,XXS
58,27.0,165.1,M
49,24.0,165.1,XXS
58,31.0,160.02,M
90,39.0,182.88,XXXL
88,46.0,167.64,XXXL
81,29.0,172.72,XXXL
68,26.0,162.56,XL
79,32.0,175.26,XXXL
79,53.0,175.26,XXXL
63,60.0,175.26,XL
58,26.0,157.48,XL
58,34.0,175.26,S
63,32.0,160.02,M
63,24.0,172.72,S
64,29.0,160.02,L
55,48.0,165.1,L
65,37.0,175.26,XL
66,47.0,167.64,XXXL
52,34.0,152.4,S
54,36.0,167.64,S
56,36.0,165.1,XL
65,41.0,167.64,XXXL
65,37.0,170.18,M
45,38.0,160.02,S
65,37.0,170.18,XL
51,35.0,165.1,S
72,33.0,170.18,XL
65,32.0,175.26,XL
54,49.0,154.94,M
54,42.0,162.56,M
60,26.0,162.56,L
65,30.0,165.1,XXXL
61,42.0,177.8,M
56,24.0,162.56,M
65,27.0,165.1,M
56,32.0,172.72,S
65,33.0,170.18,L
58,30.0,172.72,M
65,26.0,172.72,XL
54,23.0,160.02,M
63,27.0,170.18,L
63,29.0,157.48,XL
65,26.0,167.64,L
56,31.0,170.18,M
57,36.0,172.72,S
63,32.0,165.1,XL
63,30.0,162.56,S
49,32.0,154.94,XXS
56,21.0,165.1,XXS
56,27.0,162.56,S
58,36.0,167.64,XL
56,30.0,172.72,S
54,41.0,162.56,S
68,25.0,170.18,M
65,30.0,170.18,L
56,32.0,170.18,M
58,29.0,162.56,S
58,29.0,172.72,M
53,37.0,157.48,M
56,41.0,157.48,M
52,26.0,165.1,XXS
46,60.0,154.94,S
65,43.0,172.72,XL
51,29.0,157.48,M
58,34.0,170.18,M
70,36.0,152.4,XXXL
83,33.0,177.8,XXXL
56,31.0,157.48,S
63,37.0,167.64,XL
63,25.0,175.26,XXXL
56,33.0,165.1,L
65,30.0,162.56,S
52,31.0,162.56,XXS
65,25.0,170.18,XL
74,27.0,182.88,XL
53,19.0,162.56,S
61,33.0,165.1,XL
74,37.0,160.02,XXXL
52,28.0,167.64,S
76,43.0,167.64,XXXL
74,40.0,167.64,XL
56,29.0,162.56,S
52,44.0,154.94,M
74,31.0,170.18,XXXL
70,23.0,172.72,XL
61,32.0,165.1,M
58,34.0,160.02,M
53,49.0,154.94,M
67,38.0,165.1,XXXL
65,32.0,162.56,M
56,34.0,170.18,M
58,45.0,170.18,M
63,29.0,172.72,M
70,53.0,167.64,XXXL
81,31.0,175.26,XL
58,36.0,170.18,XL
63,33.0,170.18,M
65,29.0,177.8,M
63,34.0,170.18,M
58,27.0,167.64,M
54,31.0,167.64,M
61,34.0,160.02,L
50,32.0,154.94,S
63,41.0,162.56,XXXL
54,31.0,160.02,M
72,26.0,167.64,XXXL
76,32.0,177.8,XXXL
61,37.0,170.18,L
49,33.0,160.02,S
47,22.0,152.4,S
58,31.0,157.48,S
56,31.0,162.56,XXXL
64,36.0,160.02,XL
52,35.0,157.48,S
58,27.0,157.48,M
58,31.0,167.64,L
65,30.0,177.8,L
58,38.0,157.48,XL
54,33.0,157.48,S
52,25.0,157.48,XXS
90,38.0,170.18,XXXL
87,34.0,180.34,XXXL
76,40.0,172.72,XXXL
58,31.0,170.18,M
56,36.0,160.02,M
62,33.0,172.72,S
56,32.0,157.48,M
55,33.0,162.56,M
61,37.0,177.8,S
54,38.0,165.1,S
58,35.0,177.8,S
61,35.0,167.64,L
70,34.0,167.64,XXXL
68,30.0,162.56,L
58,37.0,172.72,S
61,33.0,157.48,M
61,27.0,165.1,M
65,25.0,172.72,M
57,35.0,170.18,L
74,28.0,167.64,XXXL
56,38.0,165.1,M
56,43.0,162.56,M
72,35.0,170.18,L
48,24.0,154.94,XXS
58,36.0,160.02,L
74,26.0,167.64,XXXL
61,38.0,167.64,M
54,47.0,160.02,M
52,28.0,162.56,S
92,36.0,152.4,XXXL
65,35.0,167.64,L
49,34.0,165.1,XXS
54,37.0,172.72,M
49,33.0,157.48,S
54,24.0,160.02,S
58,46.0,154.94,M
53,35.0,157.48,M
63,29.0,160.02,L
52,39.0,172.72,S
61,33.0,170.18,M
59,50.0,167.64,L
70,40.0,175.26,M
61,39.0,160.02,L
50,28.0,165.1,S
72,32.0,167.64,XXXL
58,27.0,175.26,S
55,34.0,162.56,S
61,30.0,160.02,L
72,32.0,170.18,XXXL
72,31.0,167.64,XXXL
53,36.0,152.4,S
45,23.0,154.94,M
58,36.0,175.26,M
54,38.0,157.48,S
65,30.0,177.8,M
79,30.0,177.8,XXXL
52,32.0,167.64,M
95,36.0,165.1,XXXL
46,29.0,152.4,XXS
68,30.0,177.8,M
48,37.0,157.48,M
58,29.0,165.1,L
86,38.0,180.34,XXXL
58,35.0,167.64,M
99,36.0,162.56,XXXL
58,28.0,180.34,M
54,49.0,154.94,M
56,39.0,177.8,M
57,33.0,162.56,L
54,31.0,157.48,S
46,30.0,160.02,XXS
65,29.0,172.72,L
54,27.0,162.56,S
58,31.0,165.1,M
81,38.0,187.96,XXXL
47,23.0,160.02,XXS
64,31.0,162.56,L
70,48.0,172.72,XXXL
86,33.0,165.1,XXXL
47,29.0,157.48,XXS
58,30.0,167.64,M
52,28.0,165.1,S
43,34.0,160.02,XXS
65,29.0,180.34,XL
56,45.0,162.56,XL
70,39.0,165.1,XXXL
58,28.0,165.1,M
48,29.0,157.48,S
54,31.0,162.56,XXS
70,32.0,172.72,XL
48,46.0,157.48,XXS
54,27.0,154.94,S
74,47.0,172.72,XL
56,36.0,165.1,S
57,34.0,162.56,L
56,35.0,160.02,L
68,31.0,162.56,M
63,28.0,160.02,XL
49,39.0,162.56,XXS
74,47.0,172.72,XXXL
49,44.0,157.48,S
57,29.0,172.72,M
72,28.0,170.18,XL
50,55.0,160.02,M
54,25.0,162.56,S
65,30.0,157.48,XXL
52,33.0,154.94,S
56,30.0,162.56,M
63,32.0,172.72,L
71,21.0,165.1,XXXL
69,34.0,175.26,XL
52,31.0,165.1,S
65,31.0,160.02,L
52,37.0,157.48,S
58,34.0,154.94,XL
72,31.0,175.26,XL
63,25.0,165.1,M
52,26.0,167.64,XXS
55,37.0,165.1,M
50,33.0,160.02,S
74,29.0,177.8,L
68,41.0,182.88,XL
52,54.0,162.56,M
50,42.0,152.4,S
43,43.0,157.48,XXS
53,38.0,162.56,M
52,30.0,167.64,S
61,30.0,167.64,XL
63,22.0,160.02,M
48,31.0,157.48,XXS
68,21.0,177.8,XXXL
49,30.0,154.94,XXS
65,35.0,165.1,XL
79,31.0,160.02,XXXL
62,37.0,162.56,XL
61,35.0,167.64,M
63,31.0,165.1,L
77,28.0,160.02,XXXL
52,20.0,160.02,XXS
65,35.0,152.4,L
72,28.0,175.26,M
79,37.0,165.1,XXXL
58,55.0,170.18,M
70,40.0,170.18,XL
81,29.0,167.64,XXXL
52,41.0,167.64,S
68,43.0,160.02,XXXL
70,32.0,172.72,XXXL
60,32.0,170.18,M
71,58.0,165.1,XXXL
58,18.0,162.56,M
63,31.0,167.64,L
72,36.0,162.56,XXXL
54,34.0,157.48,XXS
77,34.0,175.26,XXXL
58,29.0,162.56,M
54,26.0,154.94,L
65,37.0,170.18,M
65,29.0,165.1,XL
61,38.0,165.1,M
63,36.0,170.18,XL
65,43.0,162.56,L
56,57.0,167.64,XL
65,30.0,180.34,L
65,46.0,157.48,L
56,30.0,172.72,L
68,31.0,175.26,XL
62,48.0,172.72,L
77,29.0,175.26,XXXL
68,26.0,162.56,XXXL
52,28.0,170.18,S
58,32.0,160.02,M
72,32.0,154.94,XL
62,20.0,172.72,S
65,30.0,175.26,XL
52,49.0,165.1,S
61,37.0,170.18,XL
65,38.0,162.56,XL
72,26.0,177.8,XL
58,33.0,167.64,M
55,37.0,157.48,M
61,25.0,172.72,S
54,28.0,160.02,S
65,32.0,172.72,XL
45,30.0,152.4,S
61,56.0,177.8,XL
55,29.0,157.48,S
52,41.0,154.94,S
47,28.0,157.48,XXS
70,28.0,167.64,XL
63,34.0,170.18,L
55,27.0,172.72,M
56,32.0,152.4,L
70,33.0,182.88,XL
56,43.0,165.1,S
54,27.0,162.56,M
83,35.0,162.56,XXXL
52,32.0,165.1,S
86,28.0,170.18,XXXL
56,34.0,160.02,M
56,38.0,167.64,M
58,26.0,172.72,M
65,30.0,167.64,M
49,29.0,157.48,XXS
65,29.0,160.02,XL
56,26.0,165.1,M
58,25.0,170.18,M
74,32.0,160.02,L
54,42.0,162.56,S
56,31.0,167.64,M
58,33.0,157.48,S
79,32.0,167.64,XXXL
52,60.0,167.64,M
68,25.0,172.72,XL
97,48.0,170.18,S
61,35.0,175.26,L
62,37.0,160.02,L
56,36.0,165.1,M
54,19.0,160.02,XXS
68,47.0,175.26,XL
72,31.0,175.26,XXXL
63,49.0,160.02,L
65,59.0,175.26,XL
54,40.0,162.56,S
58,40.0,160.02,L
58,29.0,162.56,M
88,29.0,170.18,XXXL
61,27.0,165.1,M
65,32.0,162.56,M
67,47.0,170.18,XL
74,40.0,167.64,XXXL
61,59.0,177.8,L
63,30.0,157.48,XL
72,40.0,175.26,XXXL
56,31.0,160.02,M
63,51.0,175.26,L
72,37.0,167.64,XL
56,30.0,172.72,S
52,37.0,165.1,S
70,33.0,160.02,XXXL
56,27.0,167.64,L
61,34.0,167.64,XL
61,29.0,162.56,XL
49,35.0,152.4,M
52,33.0,162.56,XXS
68,35.0,170.18,XL
56,44.0,160.02,L
61,45.0,167.64,XXXL
58,27.0,162.56,M
58,38.0,162.56,L
62,27.0,157.48,XL
65,30.0,154.94,M
74,27.0,152.4,XXXL
56,33.0,170.18,S
54,31.0,160.02,S
49,29.0,165.1,S
61,35.0,167.64,XL
56,35.0,157.48,M
64,30.0,162.56,L
51,29.0,167.64,S
65,44.0,172.72,XL
52,40.0,172.72,XXS
52,48.0,157.48,S
73,30.0,162.56,XL
58,35.0,170.18,S
56,32.0,157.48,M
55,34.0,160.02,L
56,40.0,165.1,S
65,26.0,172.72,M
83,39.0,172.72,XXXL
68,30.0,167.64,XL
43,21.0,147.32,S
61,46.0,160.02,XL
49,27.0,157.48,XXS
61,30.0,172.72,S
56,26.0,167.64,S
61,35.0,170.18,XL
54,32.0,167.64,S
52,36.0,154.94,S
65,36.0,165.1,M
63,30.0,175.26,S
81,32.0,172.72,XXXL
56,37.0,165.1,S
60,31.0,167.64,M
70,27.0,177.8,XL
49,35.0,177.8,S
49,30.0,167.64,XL
58,28.0,160.02,M
61,29.0,165.1,M
53,30.0,160.02,XXS
70,36.0,170.18,XL
61,39.0,162.56,M
57,34.0,154.94,L
72,46.0,162.56,L
71,32.0,170.18,L
54,52.0,152.4,M
58,29.0,167.64,M
55,40.0,167.64,S
67,30.0,172.72,L
70,30.0,162.56,XL
74,32.0,167.64,XXXL
61,32.0,165.1,S
54,30.0,160.02,M
46,35.0,162.56,XXS
70,34.0,162.56,XL
65,30.0,177.8,M
77,38.0,172.72,XL
58,34.0,160.02,M
77,51.0,172.72,XXXL
56,30.0,154.94,M
58,25.0,157.48,S
52,33.0,154.94,S
59,33.0,157.48,M
58,30.0,172.72,M
68,33.0,167.64,L
58,26.0,170.18,M
76,47.0,165.1,XXXL
58,24.0,162.56,S
54,30.0,170.18,S
58,27.0,152.4,M
54,43.0,160.02,S
52,38.0,167.64,S
61,33.0,167.64,M
81,36.0,170.18,XXXL
65,21.0,170.18,XL
68,31.0,170.18,L
63,34.0,162.56,M
74,30.0,172.72,XXXL
55,37.0,154.94,L
64,25.0,175.26,M
61,29.0,170.18,M
72,31.0,170.18,L
58,40.0,170.18,M
68,33.0,175.26,XL
63,59.0,170.18,XXXL
54,33.0,157.48,M
64,23.0,165.1,M
60,32.0,172.72,L
55,30.0,172.72,S
70,34.0,167.64,XL
48,27.0,162.56,XXS
88,32.0,165.1,XXXL
99,31.0,162.56,XXXL
58,35.0,167.64,M
65,35.0,172.72,XL
61,30.0,172.72,M
58,24.0,157.48,M
72,23.0,170.18,XL
56,62.0,162.56,M
74,32.0,167.64,XXXL
72,48.0,170.18,XXXL
56,26.0,162.56,S
60,63.0,172.72,XL
56,30.0,160.02,M
63,49.0,162.56,XL
54,31.0,172.72,M
74,32.0,172.72,L
58,34.0,162.56,S
56,33.0,170.18,L
68,64.0,175.26,XXXL
61,33.0,167.64,XL
58,28.0,170.18,XL
61,26.0,154.94,XL
60,30.0,170.18,M
65,48.0,165.1,XXXL
54,33.0,160.02,XXS
58,24.0,167.64,S
66,24.0,170.18,L
62,37.0,172.72,L
67,29.0,165.1,M
99,38.0,177.8,XXXL
60,30.0,160.02,M
77,28.0,172.72,XL
56,33.0,162.56,S
58,62.0,147.32,M
54,30.0,170.18,M
90,34.0,167.64,XXXL
52,42.0,160.02,XXS
72,54.0,165.1,XXXL
58,39.0,167.64,M
47,32.0,160.02,XXS
61,31.0,157.48,L
97,27.0,162.56,XXXL
47,36.0,154.94,XXS
63,26.0,175.26,L
77,48.0,177.8,XL
56,27.0,162.56,M
63,29.0,172.72,M
47,33.0,157.48,XXS
63,31.0,157.48,XL
68,31.0,165.1,XL
65,27.0,172.72,L
63,31.0,170.18,L
61,30.0,165.1,XL
58,24.0,165.1,M
58,34.0,167.64,S
45,22.0,152.4,XXS
72,40.0,162.56,XXXL
53,29.0,180.34,S
53,35.0,160.02,S
65,34.0,170.18,L
64,27.0,165.1,M
52,37.0,167.64,XXS
64,32.0,160.02,XL
65,34.0,167.64,XXXL
90,47.0,160.02,XXXL
74,22.0,172.72,XL
64,56.0,167.64,XL
50,32.0,160.02,M
56,29.0,154.94,L
81,31.0,177.8,XXXL
53,34.0,165.1,S
68,31.0,167.64,XL
58,54.0,165.1,L
61,63.0,170.18,XL
53,32.0,170.18,S
47,42.0,154.94,S
58,30.0,167.64,M
54,32.0,167.64,M
63,36.0,167.64,XL
57,50.0,162.56,M
54,47.0,157.48,M
54,44.0,167.64,S
72,29.0,160.02,XL
65,34.0,172.72,M
68,30.0,175.26,XL
56,36.0,157.48,L
65,29.0,170.18,M
58,25.0,162.56,M
61,49.0,175.26,S
72,32.0,160.02,XXXL
63,33.0,170.18,XL
68,23.0,170.18,L
65,43.0,165.1,XXXL
61,27.0,152.4,L
79,32.0,180.34,XXXL
72,25.0,170.18,XXXL
68,56.0,167.64,XXXL
63,43.0,157.48,XXXL
63,31.0,172.72,M
52,35.0,170.18,S
65,41.0,177.8,L
58,34.0,162.56,XL
79,32.0,165.1,XXXL
58,32.0,167.64,M
65,28.0,160.02,XL
72,36.0,157.48,XXXL
81,46.0,172.72,XXXL
49,48.0,162.56,XXS
65,30.0,177.8,L
68,42.0,170.18,XL
120,30.0,175.26,XXXL
49,40.0,160.02,S
58,35.0,160.02,L
45,32.0,149.86,S
54,39.0,160.02,S
77,33.0,177.8,XXXL
56,27.0,160.02,M
58,24.0,165.1,M
54,30.0,167.64,S
68,31.0,165.1,L
74,44.0,175.26,XL
52,29.0,160.02,S
54,20.0,170.18,XXS
77,39.0,165.1,XXXL
56,57.0,157.48,XXS
51,28.0,147.32,M
52,50.0,170.18,S
58,28.0,157.48,M
58,31.0,177.8,M
52,45.0,162.56,XXS
77,29.0,165.1,XXXL
64,33.0,170.18,XL
62,33.0,170.18,M
81,23.0,170.18,XXXL
71,36.0,165.1,L
57,34.0,154.94,M
69,26.0,165.1,XXXL
58,29.0,170.18,M
68,33.0,165.1,XL
62,36.0,167.64,L
64,58.0,165.1,XL
77,30.0,167.64,XXXL
70,23.0,170.18,M
77,33.0,167.64,XXXL
63,43.0,157.48,XL
56,31.0,162.56,XXS
53,52.0,162.56,M
58,38.0,175.26,M
56,25.0,170.18,S
68,32.0,160.02,XXXL
74,33.0,162.56,XXXL
58,31.0,167.64,M
103,38.0,172.72,XXXL
62,28.0,162.56,L
60,32.0,162.56,XL
77,28.0,177.8,XXXL
65,31.0,175.26,XL
68,31.0,170.18,L
72,46.0,175.26,XL
53,32.0,160.02,S
68,35.0,165.1,XL
54,34.0,167.64,S
56,30.0,167.64,S
49,32.0,162.56,XXS
65,34.0,182.88,M
63,33.0,175.26,L
68,31.0,172.72,XL
77,52.0,152.4,XXXL
63,30.0,154.94,XXXL
58,31.0,175.26,M
55,35.0,167.64,S
56,37.0,172.72,M
61,55.0,157.48,L
58,33.0,162.56,M
63,28.0,160.02,L
54,32.0,165.1,S
61,21.0,170.18,L
61,21.0,170.18,XL
58,57.0,160.02,M
65,27.0,175.26,M
48,29.0,157.48,S
54,22.0,170.18,S
63,27.0,167.64,L
88,33.0,185.42,XXXL
56,30.0,160.02,M
58,25.0,167.64,L
82,52.0,154.94,XXXL
56,28.0,139.7,XXS
60,38.0,175.26,L
54,30.0,160.02,M
70,30.0,162.56,XXXL
56,28.0,165.1,S
54,38.0,157.48,M
56,31.0,162.56,S
81,40.0,162.56,XXXL
52,30.0,157.48,M
54,33.0,160.02,S
68,36.0,172.72,L
56,28.0,165.1,S
56,28.0,165.1,M
56,36.0,167.64,S
66,35.0,177.8,L
60,40.0,172.72,L
104,34.0,170.18,XXXL
61,19.0,172.72,M
61,40.0,165.1,M
77,34.0,157.48,XXXL
52,31.0,162.56,S
55,26.0,170.18,M
49,24.0,165.1,S
65,31.0,167.64,XL
52,43.0,157.48,M
88,41.0,157.48,XXXL
63,46.0,172.72,L
65,30.0,162.56,L
58,35.0,175.26,S
71,33.0,167.64,XL
72,25.0,177.8,XXXL
56,38.0,167.64,M
63,26.0,162.56,L
61,43.0,170.18,M
52,28.0,154.94,L
65,21.0,170.18,M
61,31.0,170.18,M
54,31.0,157.48,M
63,63.0,167.64,XXXL
58,45.0,162.56,M
58,30.0,167.64,M
83,53.0,162.56,XXXL
58,31.0,165.1,M
68,49.0,165.1,XXXL
68,22.0,167.64,XL
52,35.0,152.4,L
61,27.0,162.56,L
61,30.0,162.56,M
62,30.0,160.02,M
43,30.0,157.48,XXS
58,39.0,167.64,M
68,36.0,162.56,XL
50,38.0,160.02,S
68,33.0,177.8,L
65,48.0,160.02,XL
63,28.0,167.64,L
70,40.0,167.64,XL
66,70.0,167.64,XXXL
61,35.0,162.56,L
61,28.0,157.48,M
55,35.0,160.02,S
52,32.0,160.02,L
70,36.0,167.64,XXXL
58,36.0,172.72,S
77,28.0,160.02,XXXL
76,31.0,167.64,XXXL
61,29.0,162.56,L
59,34.0,162.56,S
74,31.0,175.26,XXXL
68,32.0,167.64,XL
81,35.0,167.64,XXXL
61,32.0,172.72,M
52,42.0,160.02,XXS
65,33.0,167.64,L
54,36.0,160.02,S
56,34.0,162.56,M
45,33.0,154.94,S
70,33.0,157.48,XL
57,46.0,170.18,L
61,32.0,172.72,S
58,33.0,160.02,M
63,29.0,152.4,M
63,29.0,170.18,M
72,36.0,160.02,XL
54,30.0,167.64,XXS
63,25.0,175.26,XXXL
48,26.0,162.56,S
56,65.0,165.1,S
64,50.0,167.64,XXXL
49,38.0,157.48,S
70,28.0,162.56,XXXL
58,29.0,162.56,M
72,31.0,165.1,XXXL
57,41.0,165.1,M
58,34.0,172.72,XXS
56,33.0,170.18,S
74,39.0,162.56,XXXL
56,27.0,165.1,S
86,37.0,172.72,XXXL
56,30.0,160.02,M
61,31.0,170.18,S
81,36.0,172.72,XXXL
54,40.0,162.56,S
70,25.0,175.26,XXXL
70,47.0,154.94,XXXL
70,39.0,170.18,XXXL
63,31.0,170.18,M
53,35.0,170.18,L
69,24.0,162.56,XXXL
58,32.0,175.26,S
56,45.0,162.56,L
63,32.0,162.56,XL
61,31.0,165.1,M
48,30.0,167.64,S
47,21.0,160.02,XXS
65,30.0,175.26,L
56,32.0,175.26,S
63,49.0,162.56,XXXL
61,41.0,162.56,XL
61,28.0,162.56,XL
74,28.0,149.86,XXXL
120,31.0,167.64,XXXL
65,33.0,170.18,L
58,33.0,167.64,XL
58,0.0,172.72,L
61,29.0,170.18,L
58,27.0,172.72,M
52,36.0,162.56,S
72,31.0,172.72,XL
63,50.0,167.64,XL
72,42.0,167.64,XXXL
61,30.0,162.56,M
53,37.0,160.02,S
54,24.0,160.02,S
52,26.0,157.48,XXS
63,37.0,160.02,M
61,37.0,170.18,M
53,29.0,167.64,S
83,36.0,170.18,XXXL
61,34.0,160.02,M
71,40.0,160.02,XXXL
56,27.0,170.18,M
51,27.0,160.02,XXS
68,28.0,170.18,L
51,49.0,165.1,XXS
61,28.0,157.48,L
61,45.0,167.64,XXXL
61,28.0,162.56,M
63,18.0,177.8,L
63,43.0,162.56,XXXL
58,29.0,162.56,L
64,28.0,175.26,L
61,29.0,170.18,S
58,28.0,160.02,S
47,55.0,154.94,S
58,39.0,175.26,XXS
65,31.0,175.26,XL
68,37.0,172.72,M
52,35.0,172.72,XXS
74,30.0,167.64,XXXL
58,37.0,162.56,M
61,31.0,170.18,M
65,45.0,175.26,L
63,28.0,162.56,M
46,31.0,154.94,S
61,45.0,167.64,XXXL
55,56.0,162.56,M
54,31.0,160.02,S
63,29.0,175.26,L
58,26.0,167.64,S
58,27.0,165.1,XXS
65,34.0,172.72,L
53,34.0,165.1,M
70,16.0,177.8,M
58,31.0,167.64,L
66,67.0,165.1,XXXL
90,40.0,165.1,XXXL
63,33.0,167.64,XL
64,53.0,170.18,XXXL
54,48.0,162.56,M
92,31.0,170.18,XXXL
61,31.0,157.48,XXL
68,24.0,144.78,XXXL
77,43.0,177.8,XXXL
54,32.0,147.32,XL
52,28.0,172.72,S
55,28.0,172.72,S
53,21.0,172.72,S
63,28.0,172.72,M
56,34.0,165.1,M
58,31.0,162.56,XL
63,31.0,170.18,M
58,26.0,170.18,M
68,24.0,160.02,XL
63,36.0,152.4,L
68,36.0,175.26,XL
56,37.0,162.56,S
63,31.0,162.56,M
57,36.0,157.48,S
63,32.0,167.64,M
81,34.0,172.72,XXXL
61,30.0,167.64,M
70,50.0,157.48,L
74,27.0,154.94,M
47,31.0,162.56,S
64,58.0,170.18,XL
59,39.0,182.88,M
58,32.0,157.48,L
49,39.0,160.02,S
65,26.0,172.72,M
54,23.0,157.48,S
67,29.0,175.26,XL
56,32.0,157.48,XL
70,29.0,160.02,XL
74,40.0,175.26,XL
55,42.0,167.64,M
80,31.0,170.18,XXXL
53,41.0,162.56,M
63,29.0,167.64,L
63,57.0,170.18,L
58,30.0,172.72,M
60,58.0,165.1,L
61,35.0,177.8,L
61,37.0,172.72,L
53,51.0,165.1,M
63,44.0,160.02,L
63,30.0,167.64,XL
57,28.0,167.64,M
95,52.0,167.64,XXXL
90,32.0,162.56,XXXL
57,37.0,167.64,M
60,34.0,162.56,M
54,43.0,165.1,M
54,36.0,167.64,M
49,26.0,154.94,S
79,72.0,160.02,XXXL
66,54.0,170.18,XL
58,23.0,170.18,M
58,24.0,160.02,S
65,37.0,165.1,L
65,26.0,177.8,XL
59,34.0,172.72,M
58,32.0,172.72,M
58,43.0,170.18,M
72,23.0,152.4,XL
72,27.0,170.18,XL
61,27.0,177.8,XL
58,38.0,170.18,M
57,47.0,167.64,XXXL
63,20.0,165.1,L
65,38.0,162.56,XL
62,26.0,170.18,L
56,25.0,152.4,S
50,31.0,152.4,S
